uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,artist
spotify:track:2WCNV7XBKv5P58Y7tprWF0,0.503,0.848,1,-8.634,1,0.922,0.838,0.0,0.777,0.385,140.266,159093,4,A Question Of The Heart,Big Jay Oakerson
spotify:track:461IkbcnmtpXb2gOYPRbo2,0.522,0.683,2,-7.496,1,0.932,0.852,0.0,0.613,0.648,76.378,119513,4,Answer My Question,Andy Ritchie
spotify:track:2adHZTlefXdwA9nYV3yuaL,0.419,0.903,10,-11.255,1,0.937,0.85,0.0,0.884,0.542,64.612,173640,3,Question Time,Billy Connolly
spotify:track:0lMESPU3xf4nOpcICnfBAm,0.461,0.723,1,-8.516,1,0.944,0.844,0.0,0.927,0.466,172.027,146067,3,Yes Or No Question,Christian Finnegan
spotify:track:5qaqA5YdyTtqO387FgJkS8,0.686,0.666,9,-9.368,1,0.943,0.781,0.0,0.719,0.359,127.466,290347,4,Why Not a Shark Tank?,Christian Finnegan
spotify:track:3MCip4OW2lgBxYDtzhZFnN,0.487,0.557,4,-18.696,1,0.939,0.905,0.0,0.953,0.336,107.475,571200,5,Are You Happy With Your Wash?,Eddie Izzard
spotify:track:6CuCa9WhcyrqdYz8DaFSjC,0.46,0.641,1,-12.611,1,0.938,0.825,3.22e-06,0.917,0.318,74.626,458133,4,"Cocktain Show, Vegas-American Photography, a Scientific Question, What I Believe, a Show Biz Moment",Steve Martin
spotify:track:1jUvLLc08qa7u4V65wsuj7,0.431,0.897,5,-6.904,0,0.898,0.716,0.0,0.861,0.468,84.948,482371,4,Clinton-Bush / Why Do They Hate Us? / Florida / Al-Qaeda Fighters at the Bed & Breakfast / Heroin Task Force / Marine in the Basement,Marc Maron
spotify:track:6PQpo9nJ0U8t71ppCTLRw2,0.48,0.853,5,-13.263,0,0.918,0.737,0.0,0.944,0.307,84.412,267053,4,What Is It You Can't Face?,Caroline Rhea
spotify:track:6tkuQ2i8sODagSbb4tGR76,0.544,0.885,1,-9.219,1,0.946,0.776,0.0,0.977,0.333,102.894,293907,4,Q&A - Live (1998 Broadhurst Theatre),Jerry Seinfeld
spotify:track:2DfTlNasfXdQkxwDHEv5CY,0.636,0.935,11,-2.79,0,0.885,0.751,0.0,0.779,0.476,79.467,163373,4,"Q&A - 3 Questions, 2 Girls, 1 Cup",Joe Rogan
spotify:track:0rIDtmE1YaPQHmSeJtdSyi,0.627,0.843,11,-3.052,1,0.612,0.786,0.0,0.712,0.847,92.869,100253,4,Q&A - Monkeys On Mushrooms,Joe Rogan
spotify:track:40fjnZjSWkw5dBSjUvMZPb,0.483,0.954,1,-6.139,1,0.942,0.79,0.0,0.834,0.195,85.207,387107,4,Q&A: Advice for the Audience,Eugene Mirman
spotify:track:30I4xIABs2mAQHznGlB9fz,0.381,0.985,11,-6.809,1,0.814,0.898,0.00432,0.861,0.0606,87.248,52442,3,"Opening ""Why Is This A Track?""",T.J. Miller
spotify:track:195feLuw6nZ1RP3OIS4nMy,0.417,0.989,4,-2.343,1,0.736,0.682,0.0,0.956,0.351,83.319,202067,1,Creepy Guy @ Work,Dane Cook
spotify:track:1mo66yHKJustLsSIwzEv36,0.49,0.934,2,-6.168,0,0.875,0.755,0.0,0.959,0.387,113.345,359240,5,Alarm Clock,Gary Gulman
spotify:track:6RHrQuUrdu0qGym6dzG0Q2,0.655,0.689,8,-5.568,0,0.863,0.779,0.0,0.694,0.724,105.116,44533,1,"Home Or Office, You Decide",Andrew Dice Clay
spotify:track:0NTv0rd71ormOyAcuWeRQ7,0.591,0.688,1,-10.282,1,0.913,0.847,0.0,0.951,0.549,111.929,348347,4,Office People (And A Perfectly Good Font Joke),Christian Finnegan
spotify:track:4XZRMjOdjoD5y5GXAeftdX,0.524,0.709,11,-8.904,0,0.952,0.788,0.0,0.892,0.597,80.519,487293,4,I Miss Working In An Office,Maria Bamford
spotify:track:2C5JXQNCy1ksh6vNlApMdF,0.526,0.835,6,-7.865,1,0.947,0.774,0.0,0.947,0.478,81.59,192600,4,Self Employed,Maria Bamford
spotify:track:7gU79E9ArAfwQBHA6rrTYo,0.582,0.824,1,-9.88,1,0.948,0.72,0.0,0.664,0.504,98.756,112133,3,The Saddest Place In The World,Maria Bamford
spotify:track:0dmLAb1fohcwX8nuKJtQaG,0.578,0.796,6,-8.145,1,0.933,0.818,0.0,0.763,0.47,122.62,218707,3,Giant Corporation,Maria Bamford
spotify:track:0qml1rSZsEWMqbBUahu35N,0.664,0.597,10,-8.226,1,0.86,0.786,0.0,0.667,0.801,84.955,54813,4,Lady Boss,Maria Bamford
spotify:track:4TQXNRkgnZLWBJEgz1nsyx,0.556,0.828,7,-8.572,0,0.933,0.696,0.0,0.952,0.589,105.141,130107,3,Sexual Harassment,Maria Bamford
spotify:track:44FVyoT3aFxxprrCCgNQbi,0.435,0.915,4,-11.335,1,0.926,0.789,0.0,0.554,0.635,74.523,46627,4,Busy People,Todd Barry
spotify:track:6tIfLRqGeg2MuXLuSICmg6,0.331,0.965,9,-4.979,1,0.899,0.722,0.0,0.4,0.289,65.445,250587,3,Telemarketers,Pete Holmes
spotify:track:3uKPCLmE0H5GpkJ4bHOdyI,0.501,0.801,1,-15.434,1,0.944,0.862,7.82e-06,0.826,0.25,129.026,175427,3,High at Work,Doug Benson
spotify:track:0sISXK8xH9wL1XswnX0p6R,0.538,0.63,1,-14.884,1,0.956,0.823,0.0,0.954,0.293,89.391,214867,3,Non-Smoking Rooms,Doug Benson
spotify:track:7Ke3278Eb1oKmnZmZSvAAS,0.476,0.319,1,-24.492,1,0.921,0.853,0.0,0.881,0.263,65.764,134560,4,Alarm Clock,Kyle Dunnigan
spotify:track:5vkfvDlCLnSsrjJHf2qUfO,0.559,0.459,1,-20.421,1,0.942,0.783,0.0,0.881,0.644,110.298,146493,3,Drugs For A Brave New Cubicle,Doug Stanhope
spotify:track:1yJ0cjmLGjbwQxoWT0PUZJ,0.41,0.668,5,-15.533,0,0.867,0.884,0.0,0.951,0.189,84.605,651107,4,I Love My Job,Bill Hicks
spotify:track:4K0X8DXuBegqyt1Iio1tgZ,0.549,0.709,10,-15.496,0,0.939,0.874,0.0,0.776,0.299,68.554,75067,3,Working,Bill Hicks
spotify:track:5DpbheVEDEbBa65NGjWHxM,0.535,0.461,2,-14.17,1,0.958,0.907,0.0,0.596,0.488,73.705,248600,5,Office Hot & Donuts Gigolo,Andy Hendrickson
spotify:track:4gCcaBxOyKsZo03dC6agWR,0.616,0.416,5,-15.025,1,0.923,0.832,0.0,0.904,0.609,122.665,125893,4,Crappy Jobs & Bingo,Dana Gould
spotify:track:12vGYvXEuJgOwS7xdKJnB1,0.487,0.921,6,-11.817,1,0.912,0.855,0.0,0.775,0.156,103.216,310547,4,Communication Skills,Adam Ferrara
spotify:track:45dYo4BWpi7Nzw6AMjRbMt,0.55,0.57,1,-12.698,1,0.787,0.874,0.0,0.895,0.632,113.867,134267,3,Jobs,Andy Hendrickson
spotify:track:4c5CRcfsOMqWdlvoOfEfqs,0.562,0.855,1,-10.651,1,0.877,0.861,0.000371,0.888,0.287,132.244,274240,3,Odd Jobs,Anthony Jeselnik
spotify:track:7fcUADcmxGU1ziCrvDE5vM,0.45,0.184,10,-24.171,0,0.878,0.872,0.0,0.749,0.652,74.764,245030,3,Stripping & Other Jobs,Ben Moore
spotify:track:0mRS7tovbCKPWuqUsmsWXx,0.692,0.849,2,-5.157,1,0.939,0.892,0.0,0.72,0.362,137.306,167688,3,Comedy is a weird job - Live,Hannibal Buress
spotify:track:0P4vWgNqiTBKXBLf4ncYTY,0.631,0.512,3,-9.725,0,0.926,0.88,0.0,0.723,0.499,105.736,182509,3,"Waiting Tables, Restaurant Lingo",Pete Holmes
spotify:track:6Q9RYhS0vPQcVuZRuERASC,0.549,0.521,6,-13.758,1,0.891,0.812,0.0,0.763,0.435,130.423,39131,5,Worst Boss Ever,Andi Smith
spotify:track:7moCdtQSYiVX8sRZ91tB8x,0.616,0.818,6,-5.606,1,0.381,0.0862,0.068,0.259,0.546,104.974,236000,4,About You,Otto Knows
spotify:track:1xK7enJZVdv37fnnxoZlPq,0.362,0.921,1,-3.815,0,0.486,0.123,0.0,0.19,0.529,172.191,180840,3,With You,"Kaskade,Meghan Trainor"
spotify:track:0pgeVJrdNok4KhbiM58ayZ,0.516,0.755,0,-8.868,0,0.351,0.0258,0.0,0.329,0.633,99.764,187907,4,All Gold Everything,Trinidad James
spotify:track:2Vba5MBCdGqcE57GSiOstv,0.482,0.877,8,-3.714,0,0.374,0.0526,0.0,0.366,0.635,205.037,255773,4,Around My Way (Freedom Ain't Free),Lupe Fiasco
spotify:track:6gf1xlPETW9CwjsdnUzW3g,0.92,0.472,1,-7.941,1,0.333,0.166,0.0,0.068,0.308,97.463,219833,4,HeadBand (feat. 2 Chainz),"B.o.B,2 Chainz"
spotify:track:6yHyEcHG9EIcFHuNr2fogN,0.836,0.791,8,-9.054,1,0.331,0.398,0.476,0.136,0.884,135.288,132640,4,My Boyfriend's Back,The Angels
spotify:track:6WhzFzROw3aq3rPWjgYlxr,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,Gold,Kiiara
spotify:track:6ZSO7kPn8IMJFymyticbJO,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,Gold,Kiiara
spotify:track:1Z4UKak2eNteHFZkwiYPNz,0.843,0.244,9,-12.34,0,0.457,0.289,0.0,0.19,0.519,159.836,217613,4,One Time,Marian Hill
spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,bad guy,Billie Eilish
spotify:track:2l8nEO0vsTRCRnGqQty6qx,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,179405,4,FEFE,"6ix9ine,Nicki Minaj,Murda Beatz"
spotify:track:6HZILIRieu8S0iqY8kIKhj,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,4,DNA.,Kendrick Lamar
spotify:track:0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,Mask Off,Future
spotify:track:0inNBCNb9YqYZcSsWBmxqG,0.84,0.317,5,-15.574,0,0.937,0.629,0.0,0.224,0.327,32.846,20707,4,Intro - Spotify Sessions,MS MR
spotify:track:5V5RYRx2fRoDqrHMkHRt8E,0.531,0.788,0,-8.039,1,0.431,0.245,0.00031,0.469,0.257,149.954,247307,4,Fantasy - Spotify Sessions,MS MR
spotify:track:7Hh0hlRxX7UZgvNED4YZ9v,0.597,0.54,6,-12.843,0,0.965,0.46,0.0,0.311,0.194,148.283,17212,3,Intro - Live from Spotify NYC,Sheryl Crow
spotify:track:5QfBuE8VSeZHRnQta8BsqO,0.611,0.432,8,-22.338,1,0.908,0.608,0.0,0.393,0.353,107.128,112564,4,Intro - Live From Spotify NYC,Macklemore & Ryan Lewis
spotify:track:4AKZcuoEzm4vhWpKiwo8zU,0.677,0.3,10,-22.034,0,0.929,0.585,0.0,0.334,0.74,112.97,101892,3,Interview - Live From Spotify NYC,Macklemore & Ryan Lewis
spotify:track:5KBO03qk5Llz6JwSBkov5v,0.592,0.387,9,-17.975,1,0.922,0.711,0.0,0.839,0.544,147.669,38659,3,Intro - Spotify Sessions,Portugal. The Man
spotify:track:13c3QOWmNVMJaRgXbF71zQ,0.6,0.47,0,-9.674,0,0.335,0.205,0.0,0.406,0.416,80.502,287990,4,Sea of Air - Spotify Sessions,Portugal. The Man
spotify:track:471elLnnkrxHuB7BW4NM5b,0.573,0.665,7,-8.538,0,0.368,0.356,0.0,0.282,0.46,128.395,318924,4,Evil Friends - Spotify Sessions,Portugal. The Man
spotify:track:21Ryl4tvdtcllcynWJMIGH,0.714,0.252,4,-15.864,1,0.912,0.741,0.0,0.137,0.737,92.777,30373,4,Intro - Live At Spotify House,Jamie N Commons
spotify:track:5aUTcT3ESPPEXtRXHDkXBh,0.708,0.231,5,-16.704,1,0.926,0.71,0.0,0.31,0.415,100.89,164098,3,Intro - Spotify Sessions,Grouplove
spotify:track:4DEpGfnc0Py9TcECYFUVJV,0.502,0.643,4,-11.206,1,0.355,0.334,0.0,0.812,0.224,139.153,211213,4,Next In Line - Live From Spotify NYC,WALK THE MOON
spotify:track:0mF1SOuJNwn2dorzLZefKP,0.705,0.232,8,-15.041,1,0.952,0.42,0.0,0.305,0.33,82.851,132627,5,The Thrill (Intro) - Spotify Sessions,Miguel
spotify:track:6utLQB4ok29AkaKJR3q6tb,0.679,0.261,11,-14.56,1,0.937,0.468,0.0,0.552,0.296,79.33,211413,3,Candles in the Sun (Intro) - Spotify Sessions,Miguel
spotify:track:6ktzQz9NoVKTtcKCm0grJe,0.672,0.189,8,-17.578,1,0.945,0.167,0.0,0.129,0.523,138.864,45760,5,Adorn (Intro) - Spotify Sessions,Miguel
spotify:track:2uqRWnJcKKTclXgNTf75IF,0.585,0.0845,5,-24.754,1,0.852,0.8,0.0,0.349,0.355,86.968,1114884,4,The Necklace by Guy de Maupassant,Emma Hignett
spotify:track:3AoLoamKawLJniYHkncKDM,0.655,0.233,10,-15.828,0,0.92,0.863,1.67e-05,0.0981,0.4,81.728,3386480,4,The Red and the Black,Nbc Theater
spotify:track:5AepatdtiMzpghbJL6waSA,0.678,0.258,11,-13.522,0,0.955,0.955,4.19e-06,0.12,0.56,84.641,2448189,4,Around the World in 80 Days - Jules Verne Part 1 of 2,DBS Audiobooks
spotify:track:4uDKQwFRCREbo5NxbxdMik,0.589,0.406,5,-16.82,0,0.854,0.944,6.97e-06,0.146,0.241,125.188,1492107,4,"Dialogue Highlights, Pt. 1","Richard Burton,Peter O'Toole"
spotify:track:1JdWvyDGgodIlZg88NrL7w,0.512,0.366,5,-18.185,0,0.753,0.916,0.0,0.0843,0.214,78.646,1476520,4,"Dialogue Highlights, Pt. 2","Richard Burton,Peter O'Toole"
spotify:track:33Slrviorul8e9xtBtAUTf,0.626,0.348,1,-13.824,1,0.96,0.938,0.0,0.0917,0.431,81.695,3395147,4,The Doctor in Spite of Himself,NBC University Theater
spotify:track:22X2xK5djxVhhjYAmT14bC,0.687,0.345,2,-21.997,1,0.895,0.141,0.0,0.121,0.384,104.003,2687988,4,The Horla - Guy De Maupassant,Ian Holm
spotify:track:1go3ahvAMoI3Dq76CKhToi,0.579,0.198,0,-23.288,1,0.946,0.988,0.497,0.105,0.19,63.783,1626093,4,Le Grand Breteche By Honore de Balzac,Laurence Olivier
spotify:track:52W2PGjRveUFIHKW5GTwx2,0.699,0.155,7,-23.224,0,0.943,0.791,0.0,0.143,0.391,107.398,1289907,4,"Madame Bovary: Chapter 1, Three Madame Bovarys",Jenny Agutter
spotify:track:1TXfpUcP4vrc1CK4tNftUM,0.67,0.161,7,-23.733,0,0.956,0.73,0.0,0.116,0.468,88.287,950267,4,"Madame Bovary: Chapter 2, Love At First Sight",Jenny Agutter
spotify:track:6dSSo1r706Pf7GS56dwTHz,0.715,0.172,7,-22.135,0,0.927,0.735,0.0,0.162,0.377,119.229,1188427,3,"Madame Bovary: Chapter 3, New Attraction",Jenny Agutter
spotify:track:6JsGDQak5vAd6KTdaJVRYk,0.713,0.137,7,-22.54,0,0.932,0.672,0.0,0.143,0.323,122.53,925867,3,"Madame Bovary: Chapter 4, A Seduction",Jenny Agutter
spotify:track:2LGmvMSLRtfPbRvvCW4CJF,0.71,0.167,7,-20.628,0,0.936,0.705,0.0,0.101,0.346,126.527,1281933,4,"Madame Bovary: Chapter 5, Wild Dreams",Jenny Agutter
spotify:track:4faRS4vzwGjXYgjI4tFoPG,0.626,0.176,7,-22.325,0,0.952,0.719,0.0,0.0506,0.345,170.232,876400,3,"Madame Bovary: Chapter 6, Deep Despair",Jenny Agutter
spotify:track:5u3dQPR3T227ea7NmFHQue,0.704,0.141,0,-22.333,0,0.939,0.697,0.0,0.377,0.312,130.192,1009107,3,"Madame Bovary: Chapter 7, Ectasy And Anguish",Jenny Agutter
spotify:track:55qX4A49Hogi5OEjCnBazw,0.71,0.137,5,-21.363,0,0.923,0.708,0.0,0.0981,0.294,114.574,1138467,5,"Madame Bovary: Chapter 8, Two Deaths",Jenny Agutter
spotify:track:7yhMRJ4UAMQqBoueawDEVV,0.622,0.233,7,-21.344,0,0.95,0.678,0.0,0.357,0.469,82.092,1118507,3,"The Hunchback Of Notre Dame: Chapter 1, The Fool's Pope",Andrew Sachs
spotify:track:7by9cm7c3J0NzGQ5BNHTcr,0.713,0.192,9,-23.116,0,0.925,0.554,0.0,0.345,0.47,120.741,1020160,3,"The Hunchback Of Notre Dame: Chapter 2, An Outcast",Andrew Sachs
spotify:track:4gCmuAYwpDPkTov5LKIQzU,0.697,0.182,9,-24.06,0,0.931,0.579,0.0,0.0967,0.463,128.293,1102173,4,"The Hunchback Of Notre Dame: Chapter 3, Punishment",Andrew Sachs
spotify:track:591lmbSuBBGKj7HwpPrDMG,0.594,0.191,9,-24.066,0,0.957,0.547,0.0,0.537,0.485,70.164,1109000,4,"The Hunchback Of Notre Dame: Chapter 4, Extreme Emotions",Andrew Sachs
spotify:track:7xTfn9EX3bTZSsjFskAljU,0.635,0.17,9,-24.845,0,0.954,0.461,0.0,0.399,0.396,75.608,1294733,4,"The Hunchback Of Notre Dame: Chapter 5, The Eleventh Hour",Andrew Sachs
spotify:track:5YKDm8TvsJh2JCHRb50kYc,0.644,0.0933,9,-25.817,0,0.931,0.609,0.0,0.193,0.298,83.013,860400,3,"The Hunchback Of Notre Dame: Chapter 6, Sanctuary",Andrew Sachs
spotify:track:6NtvFR6X5hckVhqsfX5WOA,0.66,0.169,9,-24.496,0,0.938,0.599,0.0,0.159,0.423,55.592,1236200,4,"The Hunchback Of Notre Dame: Chapter 7, Chivalry",Andrew Sachs
spotify:track:6SjzIQGGPHF3ak9x0VirV5,0.678,0.151,9,-26.856,0,0.895,0.567,0.0,0.0835,0.416,108.678,851467,5,"The Hunchback Of Notre Dame: Chapter 8, Last Embrace",Andrew Sachs
spotify:track:7dZuv2yZYl4d0s6j195woE,0.62,0.361,8,-19.262,1,0.944,0.894,0.0,0.335,0.266,79.718,1110733,4,"Les Miserables: Chapter 1, The Outcast",Michael Jayston
spotify:track:7k0cnFFwdExZfmKSXKZZ79,0.62,0.372,11,-19.63,0,0.953,0.851,0.0,0.362,0.267,174.174,1062960,3,"Les Miserables: Chapter 2, Crossed Destinies",Michael Jayston
spotify:track:7rDkoRxn9o2cUgCR3IFxxR,0.709,0.365,8,-20.241,1,0.916,0.848,0.0,0.772,0.227,123.904,1488867,5,"Les Miserables: Chapter 3, Revelation",Michael Jayston
spotify:track:5JLNyxcMVm2OR3gepoyeg5,0.67,0.373,0,-21.541,1,0.929,0.81,0.0,0.349,0.213,99.588,693200,3,"Les Miserables: Chapter 4, A Mayor Disgraced",Michael Jayston
spotify:track:4E0Djf6hBK4iIxjv1TCevC,0.669,0.331,8,-22.576,1,0.93,0.87,0.0,0.131,0.228,97.219,1336827,4,"Les Miserables: Chapter 5, A New Start",Michael Jayston
spotify:track:2MppkuHNUULZ5RXRKAeQvC,0.627,0.331,8,-23.336,1,0.938,0.891,0.0,0.515,0.256,166.531,846533,1,"Les Miserables: Chapter 6, At The Barricades",Michael Jayston
spotify:track:3KyNk4SPljvyIBP3QjMZmf,0.685,0.321,0,-23.47,0,0.91,0.893,1.41e-06,0.0851,0.224,103.23,855067,4,"Les Miserables: Chapter 7, Escape",Michael Jayston
spotify:track:1J1KVZjeJHGKJ5vU8w3o0n,0.617,0.264,0,-24.328,0,0.935,0.862,0.0,0.17,0.231,170.005,1302333,3,"Les Miserables: Chapter 8, Reconciliation",Michael Jayston
spotify:track:5k6AEj8w2CCeECwNj49b3n,0.703,0.319,3,-18.36,1,0.733,0.927,1.05e-05,0.105,0.825,98.514,40691,4,Play It Forward Campaign Intro,Eagles Of Death Metal
spotify:track:6vP20WsY3tI70wv4cSBnk0,0.692,0.86,7,-5.534,1,0.369,0.112,0.0,0.335,0.697,77.488,256840,4,Crunk Muzik,"The Diplomats,Jim Jones"
spotify:track:152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,Location,Khalid
spotify:track:04nOwWktrlIrqalCY3QH0L,0.713,0.678,4,-5.384,1,0.337,0.0481,0.000145,0.139,0.576,142.241,219907,4,Free Radicals,The Flaming Lips
spotify:track:33uKyhQ4EsYvjeQZmgnHvX,0.647,0.853,11,-5.176,0,0.334,0.0188,0.000338,0.365,0.301,128.108,159375,4,All of My Love,"Wahlstedt,Backs"
spotify:track:2dkCED8COm91KyrDgvslOq,0.648,0.596,0,-6.862,0,0.41,0.154,0.0,0.332,0.465,134.982,115880,4,FAIRY TALES (feat. BJ The Chicago Kid),"CHIKA,BJ The Chicago Kid"
spotify:track:0evKTZ9MpgVcCd5TBvmeD6,0.683,0.669,1,-5.276,0,0.365,0.312,0.0,0.213,0.538,91.045,205809,4,On One,"Joyce Wrice,Freddie Gibbs"
spotify:track:4tGGaI4N2KDjmAwXxF1e7P,0.52,0.719,0,-4.866,1,0.383,0.31,0.0,0.0882,0.663,173.19,192824,4,Lie To Me,"Queen Naija,Lil Durk"
spotify:track:2C6QUOsR7PfEm3EpXOLvjv,0.519,0.439,0,-8.799,1,0.347,0.601,0.0,0.105,0.357,126.843,248442,4,NO ONE’S IN THE ROOM,Jessie Reyez
spotify:track:5dEriSdjnplqRHdrguyHmU,0.76,0.61,1,-11.242,1,0.892,0.926,0.000134,0.123,0.458,119.103,121067,3,Untitled - Talking About Sherlock Holmes And Spiritualism,Sir Arthur Conan Doyle
spotify:track:1Y7KvlgDWYSVA9LuAXEhF0,0.637,0.18,7,-22.615,1,0.938,0.981,6.72e-05,0.34,0.397,79.28,350920,4,A Scandel in Bohemia Chapter 1,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:51PiKLm6KSA4IvHL81tjUc,0.615,0.195,5,-21.706,0,0.925,0.974,0.0,0.357,0.53,69.955,303040,4,A Scandel in Bohemia Chapter 2,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3UTxl1B1LJuNsm9HOWz3UX,0.695,0.139,5,-23.661,0,0.886,0.984,0.0,0.196,0.565,88.637,216133,3,A Scandel in Bohemia Chapter 3,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:5nBtZE8RwoVI1pM45elSF8,0.528,0.265,7,-22.327,1,0.938,0.987,3.58e-05,0.386,0.569,171.321,380333,4,A Scandel in Bohemia Chapter 4,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:2XUuc5zMCFjuTt4h3Ci08G,0.536,0.124,5,-23.229,1,0.906,0.968,0.0,0.174,0.0773,76.566,367560,4,A Scandel in Bohemia Chapter 5,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:0lFJxKAEaXSzRErN9Fmsej,0.697,0.147,5,-19.827,0,0.949,0.774,0.0,0.141,0.307,102.489,4057967,4,The Red-Headed League,Sir Arthur Conan Doyle
spotify:track:43HQdpgClfjSRJ28NOAGpQ,0.695,0.15,8,-19.45,1,0.959,0.738,0.0,0.134,0.207,83.947,3233333,4,A Case of Identity,Sir Arthur Conan Doyle
spotify:track:3SdJip8cc37TwysCN9WC6R,0.661,0.126,0,-20.777,1,0.955,0.702,0.0,0.183,0.274,93.009,4373004,4,The Boscombe Valley Mystery,Sir Arthur Conan Doyle
spotify:track:1phGR5vQPnDZXIzikyqd96,0.657,0.125,5,-19.776,1,0.957,0.608,0.0,0.144,0.281,74.453,3283750,3,The Five Orange Pips,Sir Arthur Conan Doyle
spotify:track:0HBrGPG4TXcTRSIeDDEGRW,0.633,0.0961,11,-20.374,0,0.952,0.623,0.0,0.0975,0.222,81.361,4298999,4,The Man with the Twisted Lip,Sir Arthur Conan Doyle
spotify:track:73Sci75kuIkVahliDZyqrH,0.69,0.0976,5,-19.883,0,0.95,0.602,0.0,0.119,0.199,80.674,3776132,4,The Adventure of the Blue Carbuncle,Sir Arthur Conan Doyle
spotify:track:0H1ZwL3aYhe8JHrZC0zrcI,0.632,0.0744,11,-20.734,0,0.952,0.705,0.0,0.0905,0.18,82.268,4508318,4,The Adventure of the Speckled Band,Sir Arthur Conan Doyle
spotify:track:31SZ6HN0nk9PjwOUC8dcp3,0.685,0.104,2,-19.43,1,0.953,0.516,0.0,0.177,0.332,83.675,3588442,4,The Adventure of the Engineer's Thumb,Sir Arthur Conan Doyle
spotify:track:0MZEP6lWEotDRzUxiBd8rr,0.69,0.0858,2,-18.608,1,0.927,0.54,0.0,0.0758,0.245,100.559,3908729,3,The Adventure of the Noble Bachelor,Sir Arthur Conan Doyle
spotify:track:5Dy7TrNunm12mDOijmmCrg,0.684,0.0694,11,-21.224,0,0.951,0.637,0.0,0.0998,0.241,82.189,4437892,4,The Adventure of the Beryl Coronet,Sir Arthur Conan Doyle
spotify:track:4GqA2aJKpyEzIoUSNeQZYE,0.665,0.0822,11,-18.465,0,0.943,0.694,0.0,0.114,0.217,87.28,4462995,4,The Adventure of the Copper Beeches,Sir Arthur Conan Doyle
spotify:track:3dglIAO0ps2xolEI97SvOv,0.651,0.297,0,-21.081,1,0.91,0.965,7.05e-06,0.535,0.326,114.032,405547,3,Silverblaze Chapter 1,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:35MOMqimrEeeVMo4jM8tnG,0.635,0.244,0,-19.547,1,0.94,0.963,0.0,0.263,0.528,85.598,350400,4,Silverblaze Chapter 2,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3sKR4kTdgbZUuBxQpSzpvu,0.664,0.22,0,-20.955,1,0.947,0.965,0.0,0.225,0.459,87.107,385920,4,Silverblaze Chapter 3,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:0p4z2dzYmo9eDJawNgofEF,0.595,0.319,5,-19.202,1,0.947,0.958,4.4e-06,0.198,0.234,83.995,346160,4,Silverblaze Chapter 4,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3pFtOsi0EKHxzk9fStEod8,0.68,0.217,1,-16.701,1,0.94,0.432,0.0,0.386,0.575,88.292,2757191,4,The Adventure of the Yellow Face,Bart Wolffe
spotify:track:6zCqkvj0e3JXoQqN6rBIgn,0.67,0.223,10,-17.287,1,0.939,0.321,0.0,0.0438,0.574,87.093,2778201,3,The Adventure of the Stockbroker's Clerk,Bart Wolffe
spotify:track:33MT8kZxtFTz56FX0xdMy1,0.62,0.178,0,-19.772,1,0.946,0.334,0.0,0.0446,0.551,74.183,3107826,4,The Adventure of the Gloria Scott,Bart Wolffe
spotify:track:45w9qx9Z7yVivLb1vWYeLo,0.672,0.244,2,-19.821,1,0.94,0.353,0.0,0.0435,0.43,78.861,3109409,4,The Adventure of the Musgrave Ritual,Bart Wolffe
spotify:track:75Piup639z54nCY6XhAPoM,0.618,0.293,2,-17.306,1,0.952,0.377,0.0,0.0436,0.533,66.032,2730678,4,The Adventure of the Reigate Puzzle,Bart Wolffe
spotify:track:32aj6mvKzvQwTrjyCwWPdX,0.701,0.208,2,-21.361,1,0.938,0.412,0.0,0.0429,0.458,81.162,2805000,3,The Adventure of the Crooked Man,Bart Wolffe
spotify:track:69B2W5ullavmvKBobVS5xT,0.692,0.202,2,-21.415,1,0.937,0.454,0.0,0.0441,0.497,82.904,2922409,4,The Adventure of the Resident Patient,Bart Wolffe
spotify:track:7cu0qb2psgntbF5Vi9EzNb,0.62,0.179,1,-20.619,1,0.946,0.352,0.0,0.0435,0.503,78.06,2902387,4,The Adventure of the Greek Interpreter,Bart Wolffe
